is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp.1,subject,year,month,Day,Quarter,Profit,Duration_Category,Price_category,course_title_cleaned
TRUE,20,2306,3,24,Beginner Level,1,2015-02-05 18:04:53+00:00,Web Development,2015,February,Thursday,1,46120,0:01:00,20:50:00,Redirect Your Visitors By Country Easily -Wordpress Tutorial
TRUE,20,2299,11,22,All Levels,2,2015-07-20 22:16:39+00:00,Web Development,2015,July,Monday,3,45980,3:07:00,20:50:00,Build Websites And Apps By Outsourcing
TRUE,20,2293,9,28,All Levels,2,2015-01-06 13:05:53+00:00,Business Finance,2015,January,Tuesday,1,45860,3:07:00,20:50:00,Basics of Business Statistics (College Level)
TRUE,20,2283,54,16,Intermediate Level,2,2015-04-20 18:52:32+00:00,Business Finance,2015,April,Monday,2,45660,3:07:00,20:50:00,Excel functions to analyze and visualize data
TRUE,20,2281,12,24,All Levels,5.5,2014-07-04 00:45:03+00:00,Business Finance,2014,July,Friday,3,45620,12:20:00,20:50:00,Bitcoin - The Complete Guide
TRUE,20,2281,32,21,Intermediate Level,1.5,2015-04-02 20:30:12+00:00,Web Development,2015,April,Thursday,2,45620,1:03:00,20:50:00,Build a Photo Blog with Ruby on Rails
TRUE,20,2268,4,47,All Levels,5.5,2015-07-07 20:21:29+00:00,Business Finance,2015,July,Tuesday,3,45360,12:20:00,20:50:00,Risk Analysis - Capital Budgeting for CA / CS / CFA exams
TRUE,20,2243,27,97,All Levels,7,2016-05-01 18:46:29+00:00,Web Development,2016,May,Sunday,2,44860,20,20:50:00,The Web Developers Guide: Learn HTML & CSS Fundamentals
TRUE,20,2239,4,7,All Levels,1,2015-09-20 20:25:11+00:00,Business Finance,2015,September,Sunday,3,44780,0:01:00,20:50:00,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams
TRUE,20,2238,65,12,All Levels,1,2015-12-27 17:20:38+00:00,Web Development,2015,December,Sunday,4,44760,0:01:00,20:50:00,Create a PHP Contact Form in Bootstrap
TRUE,20,2235,3,9,All Levels,1,2015-09-29 17:27:02+00:00,Business Finance,2015,September,Tuesday,3,44700,0:01:00,20:50:00,Risk in Forex Transactions - for CA / CS / CFA exams
TRUE,20,2227,44,26,All Levels,1.5,2016-02-16 08:11:49+00:00,Web Development,2016,February,Tuesday,1,44540,1:03:00,20:50:00,Better way towards CSS using Less and Sass
TRUE,20,2222,9,12,All Levels,0.7,2015-02-07 15:06:57+00:00,Business Finance,2015,February,Saturday,1,44440,0:01:00,20:50:00,Accounting Standards Basics (Professional Course Level)
TRUE,20,2204,6,97,Beginner Level,9,2017-02-03 04:19:46+00:00,Web Development,2017,February,Friday,1,44080,20,20:50:00,Complete RESPONSIVE Website Design with HTML & CSS
TRUE,20,2189,4,16,All Levels,1.5,2015-05-25 19:46:32+00:00,Business Finance,2015,May,Monday,2,43780,1:03:00,20:50:00,Accounting Bank Reconciliation Statement (College Level)
TRUE,20,2185,3,13,All Levels,2,2015-09-20 20:26:40+00:00,Business Finance,2015,September,Sunday,3,43700,3:07:00,20:50:00,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams
TRUE,20,2177,13,43,All Levels,4,2015-07-13 20:39:05+00:00,Web Development,2015,July,Monday,3,43540,12:20:00,20:50:00,WordPress  for Beginners : Build awesome websites!
TRUE,20,2164,290,70,All Levels,8.5,2016-01-08 17:16:48+00:00,Web Development,2016,January,Friday,1,43280,20,20:50:00,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment
TRUE,20,2160,16,28,All Levels,4,2016-03-10 17:20:41+00:00,Web Development,2016,March,Thursday,1,43200,12:20:00,20:50:00,Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML
TRUE,20,2104,69,14,All Levels,1,2017-01-19 23:07:26+00:00,Web Development,2017,January,Thursday,1,42080,0:01:00,20:50:00,Sublime Text for Rapid Web Development
TRUE,20,2101,51,11,All Levels,2,2014-08-18 21:09:54+00:00,Business Finance,2014,August,Monday,3,42020,3:07:00,20:50:00,WE WILL PAY YOU TO TRADE WITH US
TRUE,20,2076,8,20,Beginner Level,2,2017-02-26 18:29:53+00:00,Web Development,2017,February,Sunday,1,41520,3:07:00,20:50:00,WordPress Blog : Create a WordPress Website for Beginners
TRUE,20,2074,14,22,Beginner Level,1.5,2017-03-08 00:24:44+00:00,Web Development,2017,March,Wednesday,1,41480,1:03:00,20:50:00,JavaScript Tutorial: Learn JavaScript Code for Beginners
TRUE,20,2060,17,30,All Levels,4.5,2016-01-28 21:43:31+00:00,Business Finance,2016,January,Thursday,1,41200,12:20:00,20:50:00,Practical Accounts & Bookkeeping Automated Overview 
TRUE,20,2046,9,72,Beginner Level,5.5,2014-07-05 15:25:07+00:00,Business Finance,2014,July,Saturday,3,40920,12:20:00,20:50:00,Financial Management - Ratio Analysis
TRUE,20,2045,3,10,All Levels,2,2015-04-12 16:28:31+00:00,Business Finance,2015,April,Sunday,2,40900,3:07:00,20:50:00,Financial Management Budgeting Techniques
TRUE,20,2044,17,15,Beginner Level,1.5,2017-05-09 16:40:58+00:00,Graphic Design,2017,May,Tuesday,2,40880,1:03:00,20:50:00,Photoshop: How to create stunning collages
TRUE,20,2025,16,38,Beginner Level,2,2016-05-02 20:56:01+00:00,Web Development,2016,May,Monday,2,40500,3:07:00,20:50:00,Practical Guide to Web Development
TRUE,20,2004,4,9,Beginner Level,0.566666667,2017-02-22 23:08:38+00:00,Graphic Design,2017,February,Wednesday,1,40080,0:01:00,20:50:00,Learn Cinema D: Create an Abstract Background
TRUE,20,2002,41,31,All Levels,0.666666667,2015-04-21 16:45:07+00:00,Web Development,2015,April,Tuesday,2,40040,0:01:00,20:50:00,Mastering the Google Chrome Developer Tools
TRUE,20,1981,28,38,Beginner Level,2,2016-03-21 17:32:24+00:00,Musical Instruments,2016,March,Monday,1,39620,3:07:00,20:50:00,Gitarre spielen wie die Profis
TRUE,20,1964,47,15,All Levels,1.5,2016-01-12 20:03:45+00:00,Business Finance,2016,January,Tuesday,1,39280,1:03:00,20:50:00,Advanced Excel functions
TRUE,20,1951,30,20,Intermediate Level,0.55,2015-10-13 21:07:22+00:00,Business Finance,2015,October,Tuesday,4,39020,0:01:00,20:50:00,Learn the basics of preparing accounting statements
TRUE,20,1948,72,45,Intermediate Level,5,2015-08-24 20:31:54+00:00,Web Development,2015,August,Monday,3,38960,12:20:00,20:50:00,Learn ReactJS: Code Like A Facebook Developer
TRUE,20,1933,25,13,Beginner Level,1,2014-09-09 14:36:37+00:00,Graphic Design,2014,September,Tuesday,3,38660,0:01:00,20:50:00,Effective iOS & Android App Icon Design
TRUE,20,1923,4,31,All Levels,2.5,2015-03-24 19:07:08+00:00,Business Finance,2015,March,Tuesday,1,38460,7:12:00,20:50:00,Cost Accounting Marginal Costing Theory and Practice
TRUE,20,1904,25,17,Beginner Level,0.7,2015-03-10 21:52:42+00:00,Web Development,2015,March,Tuesday,1,38080,0:01:00,20:50:00,Build an HTML and CSS Website in  Minutes
TRUE,20,1898,19,31,All Levels,4,2016-11-17 18:55:02+00:00,Web Development,2016,November,Thursday,4,37960,12:20:00,20:50:00,Build Sign Up and Login Forms With Bootstrap Modal
TRUE,20,1894,40,35,All Levels,1.5,2016-07-28 02:38:31+00:00,Web Development,2016,July,Thursday,3,37880,1:03:00,20:50:00,Wordpress Site Migration
TRUE,20,1873,121,14,Beginner Level,1,2013-10-20 07:39:55+00:00,Graphic Design,2013,October,Sunday,4,37460,0:01:00,20:50:00,Typography Fundamentals - Feel confident with type!
TRUE,20,1867,19,8,All Levels,0.616666667,2013-12-08 07:15:28+00:00,Web Development,2013,December,Sunday,4,37340,0:01:00,20:50:00,Web Hosting Fundamentals
TRUE,20,1850,40,20,All Levels,1,2015-06-01 20:09:03+00:00,Business Finance,2015,June,Monday,2,37000,0:01:00,20:50:00,Financial analysis: Compare performance of companies
TRUE,20,1842,21,28,Beginner Level,1.5,2013-12-12 07:09:21+00:00,Musical Instruments,2013,December,Thursday,4,36840,1:03:00,20:50:00,Basic Piano Hymn Playing
TRUE,20,1832,6,12,Intermediate Level,1.5,2014-07-17 18:28:04+00:00,Web Development,2014,July,Thursday,3,36640,1:03:00,20:50:00,create a search engine for your website!
TRUE,20,1814,28,22,Beginner Level,2,2016-03-02 18:06:21+00:00,Musical Instruments,2016,March,Wednesday,1,36280,3:07:00,20:50:00,Drumming for Beginners - Simple Way To Learn How To Drum
TRUE,20,1802,13,8,Intermediate Level,1,2017-06-21 16:37:46+00:00,Web Development,2017,June,Wednesday,2,36040,0:01:00,20:50:00,Angular  Development Decoded
TRUE,20,1797,40,39,All Levels,2.5,2015-11-17 04:16:05+00:00,Graphic Design,2015,November,Tuesday,4,35940,7:12:00,20:50:00,Graphic Design: Double Your Sales With Canva
TRUE,20,1780,15,6,Beginner Level,0.6,2015-11-17 00:55:11+00:00,Web Development,2015,November,Tuesday,4,35600,0:01:00,20:50:00,Self Advertise Using PowerPoint Twitter and Facebook on ios
TRUE,20,1777,11,23,Beginner Level,1,2014-12-17 01:11:28+00:00,Business Finance,2014,December,Wednesday,4,35540,0:01:00,20:50:00,Cost Accounting Basics (Professional Course Level)
TRUE,20,1769,49,7,All Levels,0.583333333,2015-12-30 20:13:46+00:00,Web Development,2015,December,Wednesday,4,35380,0:01:00,20:50:00,jQuery for Absolute Beginners - Lite
TRUE,20,1768,20,14,All Levels,0.683333333,2015-06-03 18:11:41+00:00,Graphic Design,2015,June,Wednesday,2,35360,0:01:00,20:50:00,Removing Backgrounds From Images using Adobe Photoshop
TRUE,20,1763,17,30,Beginner Level,2,2017-02-24 17:28:52+00:00,Web Development,2017,February,Friday,1,35260,3:07:00,20:50:00,Google Blogger : How to Create a Blog
TRUE,20,1754,100,49,Intermediate Level,2.5,2016-06-30 17:06:46+00:00,Business Finance,2016,June,Thursday,2,35080,7:12:00,20:50:00,Forex Trading - Advanced Fundamental Analysis
TRUE,20,1753,18,15,Intermediate Level,1,2017-02-21 18:07:38+00:00,Graphic Design,2017,February,Tuesday,1,35060,0:01:00,20:50:00,The most popular techniques in Photoshop
TRUE,20,1749,41,21,All Levels,1,2015-06-23 22:37:31+00:00,Business Finance,2015,June,Tuesday,2,34980,0:01:00,20:50:00,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance)
TRUE,20,1747,13,13,Beginner Level,1.5,2016-08-29 16:47:15+00:00,Web Development,2016,August,Monday,3,34940,1:03:00,20:50:00,Develop a Professional OnePage WordPress site With No Coding
TRUE,20,1740,5,8,All Levels,1,2015-07-21 19:24:17+00:00,Business Finance,2015,July,Tuesday,3,34800,0:01:00,20:50:00,Portfolio Management for CA / CS / CFA exams
TRUE,20,1738,8,166,Beginner Level,10.5,2015-05-22 20:50:12+00:00,Graphic Design,2015,May,Friday,2,34760,20,20:50:00,Mastering Photoshop Elements  Made Easy Training Tutorial
TRUE,20,1734,9,13,Beginner Level,1,2016-09-14 17:34:55+00:00,Web Development,2016,September,Wednesday,3,34680,0:01:00,20:50:00,Learn SASS: from beginner to expert
TRUE,20,1732,15,48,All Levels,4.5,2017-06-06 22:27:23+00:00,Web Development,2017,June,Tuesday,2,34640,12:20:00,20:50:00,HTML and CSS for Beginner To Expert
TRUE,20,1731,90,74,All Levels,4,2015-12-08 14:37:37+00:00,Web Development,2015,December,Tuesday,4,34620,12:20:00,20:50:00,Angular  Jump Start With Typescript
TRUE,20,1723,28,7,All Levels,1,2016-10-05 13:47:13+00:00,Web Development,2016,October,Wednesday,4,34460,0:01:00,20:50:00,Learn PHP Object Oriented Features with Simple Examples
TRUE,20,1679,24,15,Beginner Level,1,2015-09-17 18:46:40+00:00,Graphic Design,2015,September,Thursday,3,33580,0:01:00,20:50:00,Photoshop Quickstart Guide to Digital Sketching
TRUE,20,1675,20,12,Beginner Level,1,2017-03-15 16:46:00+00:00,Graphic Design,2017,March,Wednesday,1,33500,0:01:00,20:50:00,Learn Inkscape : Design Logos and Game Arts
TRUE,20,1618,46,20,Beginner Level,1.5,2016-05-13 05:09:09+00:00,Web Development,2016,May,Friday,2,32360,1:03:00,20:50:00,JavaScript manipulation of the DOM Document Object Model
TRUE,20,1613,21,20,Beginner Level,1,2016-04-14 05:38:18+00:00,Web Development,2016,April,Thursday,2,32260,0:01:00,20:50:00,Getting Started with WordPress 
TRUE,20,1609,137,18,All Levels,1,2015-10-13 00:45:13+00:00,Business Finance,2015,October,Tuesday,4,32180,0:01:00,20:50:00,Build Financial Models & Value Companies The Easy Way
TRUE,20,1606,8,9,All Levels,0.733333333,2016-09-07 20:28:12+00:00,Graphic Design,2016,September,Wednesday,3,32120,0:01:00,20:50:00,Adobe - How to create a professional Video Title/ Web Banner
TRUE,20,1602,8,16,Beginner Level,1,2017-05-07 16:32:00+00:00,Graphic Design,2017,May,Sunday,2,32040,0:01:00,20:50:00,How to Create awesome Cinema-graph With Adobe Photoshop?
TRUE,20,1589,26,42,Intermediate Level,1.5,2015-03-03 01:22:39+00:00,Business Finance,2015,March,Tuesday,1,31780,1:03:00,20:50:00,Basics of investing in Mutual Funds
TRUE,20,1586,8,5,Intermediate Level,0.516666667,2016-03-04 19:00:46+00:00,Graphic Design,2016,March,Friday,1,31720,0:01:00,20:50:00,Learn Corel x Like a Pro
TRUE,20,1582,11,6,All Levels,0.483333333,2014-06-13 00:34:26+00:00,Musical Instruments,2014,June,Friday,2,31640,0:01:00,20:50:00,Learn Beethoven's Fur Elise on Piano
TRUE,20,1574,24,46,All Levels,2,2015-02-21 00:36:13+00:00,Business Finance,2015,February,Saturday,1,31480,3:07:00,20:50:00,Trading Binary Options for Fun and Profit
TRUE,20,1564,103,9,Beginner Level,2,2013-10-09 00:45:01+00:00,Graphic Design,2013,October,Wednesday,4,31280,3:07:00,20:50:00,Drawing Cartoony Characters
TRUE,20,1560,43,25,All Levels,3,2016-08-31 22:03:44+00:00,Business Finance,2016,August,Wednesday,3,31200,7:12:00,20:50:00,Fundamentals of Accounting
TRUE,20,1557,11,12,All Levels,1.5,2014-09-16 13:09:16+00:00,Graphic Design,2014,September,Tuesday,3,31140,1:03:00,20:50:00,Turn Your Photos Into Professional And Modern Artworks
TRUE,20,1554,30,60,All Levels,4,2016-02-02 18:36:12+00:00,Web Development,2016,February,Tuesday,1,31080,12:20:00,20:50:00,"JavaScript, jQuery and Ajax"
TRUE,20,1551,5,55,Beginner Level,7.5,2014-09-22 14:30:17+00:00,Business Finance,2014,September,Monday,3,31020,20,20:50:00,NPV and IRR Techniques for CA / CFA / CPA Exams
TRUE,20,1542,1,24,All Levels,2,2015-04-20 18:33:40+00:00,Business Finance,2015,April,Monday,2,30840,3:07:00,20:50:00,Cost Accounting Labour Costing (Professional Course Level)
TRUE,20,1525,43,65,All Levels,2.5,2016-07-07 21:00:57+00:00,Web Development,2016,July,Thursday,3,30500,7:12:00,20:50:00,Ultimate JavaScript Objects
TRUE,20,1520,34,23,All Levels,2,2017-02-18 18:11:07+00:00,Web Development,2017,February,Saturday,1,30400,3:07:00,20:50:00,Projects with JSON and APIs
TRUE,20,1517,4,12,All Levels,1,2014-06-06 21:51:59+00:00,Web Development,2014,June,Friday,2,30340,0:01:00,20:50:00,Responsive Html Theme Development
TRUE,20,1509,0,9,All Levels,0.716666667,2015-09-23 17:16:11+00:00,Business Finance,2015,September,Wednesday,3,30180,0:01:00,20:50:00,Valuation of Goodwill for CA / CFA / CMA Exams
TRUE,20,1504,10,9,Beginner Level,1.5,2016-01-05 20:31:49+00:00,Graphic Design,2016,January,Tuesday,1,30080,1:03:00,20:50:00,Creating an animated greeting card via Google Slides
TRUE,20,1480,25,25,Beginner Level,1.5,2016-03-21 17:00:37+00:00,Business Finance,2016,March,Monday,1,29600,1:03:00,20:50:00,Introduction to Financial Statement Analysis
TRUE,20,1476,27,8,All Levels,0.65,2016-01-04 18:17:31+00:00,Web Development,2016,January,Monday,1,29520,0:01:00,20:50:00,Learn Essential Javascript Fundamentals - Lite
TRUE,20,1463,56,24,All Levels,1,2012-06-18 17:06:55+00:00,Web Development,2012,June,Monday,2,29260,0:01:00,20:50:00,Create an Engaging Website with Twitter Bootstrap .x
TRUE,20,1452,21,27,All Levels,2,2015-01-08 19:48:25+00:00,Graphic Design,2015,January,Thursday,1,29040,3:07:00,20:50:00,Gimp In-Depth Essential Training Course: Free Photoshop Alt.
TRUE,20,1449,29,23,Beginner Level,1.5,2013-06-06 21:50:57+00:00,Business Finance,2013,June,Thursday,2,28980,1:03:00,20:50:00,Interpreting Financial Statements
TRUE,20,1447,35,7,Beginner Level,0.666666667,2015-11-06 22:04:41+00:00,Web Development,2015,November,Friday,4,28940,0:01:00,20:50:00,Install Wordpress
TRUE,20,1442,9,25,Beginner Level,2,2015-01-23 06:46:27+00:00,Web Development,2015,January,Friday,1,28840,3:07:00,20:50:00,Easily Learn Web Development With Drop & Drag: OptimizePress
TRUE,20,1428,91,32,Intermediate Level,3,2015-10-06 19:00:39+00:00,Web Development,2015,October,Tuesday,4,28560,7:12:00,20:50:00,Learn ASP NET MVC  step by step
TRUE,20,1423,103,37,Beginner Level,1.5,2016-06-19 14:56:45+00:00,Business Finance,2016,June,Sunday,2,28460,1:03:00,20:50:00,Forex Trading -  Learn to Trade From Scratch!
TRUE,20,1421,17,36,All Levels,4,2015-11-10 21:52:55+00:00,Web Development,2015,November,Tuesday,4,28420,12:20:00,20:50:00,jQuery for Beginners
TRUE,20,1404,7,17,Beginner Level,2.5,2014-11-13 20:52:11+00:00,Web Development,2014,November,Thursday,4,28080,7:12:00,20:50:00,"Learn to Code in HTML, CSS, and JavaScript"
TRUE,20,1403,6,14,Beginner Level,2,2015-06-01 21:48:13+00:00,Business Finance,2015,June,Monday,2,28060,3:07:00,20:50:00,Essentials of Finance and Investment in  hours
TRUE,20,1393,27,21,Beginner Level,2,2015-09-29 20:12:53+00:00,Business Finance,2015,September,Tuesday,3,27860,3:07:00,20:50:00,CFA: Fast Track your career in Finance
TRUE,20,1393,40,9,All Levels,0.516666667,2014-12-18 00:04:38+00:00,Web Development,2014,December,Thursday,4,27860,0:01:00,20:50:00,Create an E-commerce website without any coding
TRUE,20,1374,19,9,Beginner Level,2,2016-01-14 18:58:56+00:00,Business Finance,2016,January,Thursday,1,27480,3:07:00,20:50:00,Financial Statements Basics
TRUE,20,1369,17,31,All Levels,1.5,2016-03-06 21:33:58+00:00,Business Finance,2016,March,Sunday,1,27380,1:03:00,20:50:00,Financial modeling: Build a DCF equity valuation model
TRUE,20,1361,1,14,Intermediate Level,3,2016-10-04 23:38:32+00:00,Business Finance,2016,October,Tuesday,4,27220,7:12:00,20:50:00,Practical Accounts APP Overview
TRUE,20,1343,25,16,All Levels,1,2017-03-14 20:52:30+00:00,Graphic Design,2017,March,Tuesday,1,26860,0:01:00,20:50:00,"Whiteboard Animation, Beginner To Expert - In  Hour!"
TRUE,20,1337,17,21,Beginner Level,1,2016-01-18 18:17:05+00:00,Musical Instruments,2016,January,Monday,1,26740,0:01:00,20:50:00,Step by Step Tabla Course- Indian Drums
TRUE,20,1332,31,24,Beginner Level,2,2014-12-06 05:51:03+00:00,Graphic Design,2014,December,Saturday,4,26640,3:07:00,20:50:00,Photoshop: Learn Digital Painting Basics in Photoshop
TRUE,20,1329,12,33,All Levels,5,2017-02-05 16:14:41+00:00,Business Finance,2017,February,Sunday,1,26580,12:20:00,20:50:00,The Complete Guide to Forex Trading
TRUE,20,1318,81,55,All Levels,7,2015-03-22 22:46:36+00:00,Web Development,2015,March,Sunday,1,26360,20,20:50:00,X theme for WordPress: Responsive web design without code!
TRUE,20,1312,19,11,Intermediate Level,1,2015-08-07 16:53:35+00:00,Web Development,2015,August,Friday,3,26240,0:01:00,20:50:00,Introduction to PHP Slim Microframework
TRUE,20,1305,25,68,All Levels,6.5,2015-08-18 20:00:20+00:00,Musical Instruments,2015,August,Tuesday,3,26100,20,20:50:00,Accelerate Your Guitar Learning With Metal Techniques
TRUE,20,1299,15,23,All Levels,1,2015-01-29 05:32:25+00:00,Web Development,2015,January,Thursday,1,25980,0:01:00,20:50:00,Learn BuddyPress: Build A Social Network with WordPress
TRUE,20,1297,12,9,Intermediate Level,2.5,2013-10-13 09:01:34+00:00,Musical Instruments,2013,October,Sunday,4,25940,7:12:00,20:50:00,Blues Guitar Lessons - From Texas To Carolina
TRUE,20,1294,7,58,Beginner Level,5.5,2013-08-28 03:28:52+00:00,Business Finance,2013,August,Wednesday,3,25880,12:20:00,20:50:00,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping
TRUE,20,1294,11,15,All Levels,1,2014-12-31 04:42:49+00:00,Web Development,2014,December,Wednesday,4,25880,0:01:00,20:50:00,Build A Professional Wordpress Website In An Hour
TRUE,20,1292,2,12,All Levels,2,2016-03-10 19:41:59+00:00,Web Development,2016,March,Thursday,1,25840,3:07:00,20:50:00,Byte-Sized-Chunks: Closures in Javascript
TRUE,20,1276,3,19,Beginner Level,3.5,2017-04-05 21:50:14+00:00,Graphic Design,2017,April,Wednesday,2,25520,7:12:00,20:50:00,Learn Adobe Photoshop from scratch to professional
TRUE,20,1255,8,38,All Levels,3,2015-01-27 07:50:28+00:00,Business Finance,2015,January,Tuesday,1,25100,7:12:00,20:50:00,Debt Collection Management: Get Paid On Time EVERY TIME!
